last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,followed
1.0,0.19210142542251732,dpm,m,1.0,2.0,-0.6556742671091116,0.0
1.0,0.45733251882644343,dpm,m,1.0,2.0,-1.2267875912415631,1.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,-1.2485254686306875,0.0
1.0,0.3983922758477934,dpm,m,1.0,2.0,-1.411559549049121,0.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,-1.411559549049121,1.0
0.0,0.023318002347291453,dpm,m,1.0,2.0,-1.2910560983050616,1.0
0.0,-0.1173348502153966,dpm,m,1.0,2.0,-1.1805946017896738,0.0
0.0,-0.23634880238382502,dpm,m,1.0,2.0,-1.1983611361942466,0.0
0.0,-0.33836076138533516,dpm,m,1.0,2.0,-1.3159878467348667,0.0
0.0,-0.4267711258533107,dpm,m,1.0,2.0,-1.3221537630132059,0.0
0.0,-0.5041301947627891,dpm,m,1.0,2.0,-1.2383358386045356,0.0
0.0,-1.6645162284049666,dpm,f,1.0,3.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,f,1.0,3.0,-0.025769865492436938,0.0
1.0,-0.4267711258533107,dpm,f,1.0,3.0,-0.4876997600113318,0.0
0.0,-0.7362074014912245,dpm,f,1.0,3.0,-0.22373982028624886,0.0
0.0,-0.9218691668739729,dpm,f,1.0,3.0,-0.025769865492436938,1.0
1.0,-0.4267711258533107,dpm,f,1.0,3.0,-0.30292780220377397,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,0.0
1.0,0.19210142542251732,dpm,f,1.0,2.0,1.360019818064247,0.0
1.0,0.8109739766983451,dpm,f,1.0,2.0,1.360019818064247,1.0
0.0,0.19210142542251732,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,-0.17922210534297936,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,3.0,-1.411559549049121,0.0
0.0,-1.6645162284049666,dpm,f,1.0,3.0,-2.520191295894468,0.0
1.0,-0.4267711258533107,dpm,f,1.0,3.0,-2.797349232605805,0.0
1.0,0.19210142542251732,dpm,f,1.0,3.0,-2.7244129334712426,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,0.0
1.0,-0.7362074014912245,dpm,m,1.0,1.0,0.43616002902645795,0.0
0.0,-0.9218691668739729,dpm,m,1.0,1.0,0.5681399988889988,0.0
1.0,-0.4267711258533107,dpm,m,1.0,1.0,0.12820676601386136,0.0
1.0,-0.07312966798140903,dpm,m,1.0,1.0,0.2513880712189001,0.0
0.0,-0.2720529880343536,dpm,m,1.0,1.0,0.3521727754775681,0.0
1.0,-0.01418942500275876,dpm,m,1.0,1.0,0.43616002902645795,0.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,0.5072261666447492,0.0
0.0,0.023318002347291453,dpm,m,1.0,1.0,-0.025769865492436938,0.0
0.0,-0.1173348502153966,dpm,m,1.0,1.0,0.05574717471677948,0.0
0.0,-0.23634880238382502,dpm,m,1.0,1.0,-0.09870616462699948,0.0
0.0,-0.33836076138533516,dpm,m,1.0,1.0,-0.025769865492436938,0.0
1.0,2.048719079250001,dpm,m,3.0,3.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,-0.025769865492436938,0.0
1.0,-0.4267711258533107,dpm,m,1.0,2.0,-1.0156196394614971,0.0
0.0,-0.7362074014912245,dpm,m,1.0,2.0,-0.7186647072707789,0.0
0.0,-0.9218691668739729,dpm,m,1.0,2.0,-1.1595977884024513,1.0
0.0,-1.0456436771291384,dpm,m,1.0,2.0,-1.1983611361942466,0.0
1.0,2.048719079250001,dpm,m,1.0,1.0,-1.9658754224717945,1.0
0.0,-1.6645162284049666,dpm,m,0.0,0.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,0.0,0.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,m,0.0,0.0,1.360019818064247,0.0
1.0,0.19210142542251732,dpm,m,0.0,0.0,1.360019818064247,0.0
0.0,-0.17922210534297936,dpm,m,0.0,0.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,0.0,0.0,1.360019818064247,0.0
0.0,-0.07312966798140903,dpm,m,0.0,0.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,0.0,0.0,1.360019818064247,1.0
1.0,0.3983922758477934,dpm,m,0.0,0.0,1.360019818064247,0.0
1.0,0.563424956188014,dpm,m,0.0,0.0,1.360019818064247,1.0
1.0,0.6984516946481947,dpm,m,0.0,0.0,0.5681399988889988,1.0
0.0,0.5015377010604314,dpm,m,0.0,0.0,0.3206775553967341,0.0
0.0,0.33491816802463137,dpm,m,0.0,0.0,0.3818153355536464,0.0
0.0,0.19210142542251732,dpm,m,0.0,0.0,0.19303903191125008,1.0
1.0,0.31587593567768285,dpm,m,0.0,0.0,0.2513880712189001,1.0
0.0,0.19210142542251732,dpm,m,0.0,0.0,0.30418005916391644,1.0
0.0,0.08288862225619471,dpm,m,0.0,0.0,-0.025769865492436938,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,0.0
1.0,-0.9218691668739729,dpm,f,1.0,2.0,0.5681399988889988,0.0
0.0,-1.0456436771291384,dpm,f,1.0,2.0,0.6671249762859051,0.0
0.0,-1.134054041597114,dpm,f,1.0,2.0,-0.15175074581577175,0.0
1.0,-0.7362074014912245,dpm,f,1.0,2.0,-0.025769865492436938,0.0
1.0,-0.4267711258533107,dpm,f,1.0,2.0,0.08082934093500053,0.0
1.0,-0.17922210534297936,dpm,f,1.0,2.0,-0.11815584439621615,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,0.2513880712189001,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,0.43616002902645795,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.6556742671091116,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.7719643104844974,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.2485254686306875,0.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,-1.9658754224717945,1.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,-1.411559549049121,0.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,-1.0156196394614971,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,-1.411559549049121,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,-1.0156196394614971,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,-1.1036062860365243,0.0
1.0,-0.9218691668739729,dpm,f,1.0,2.0,-0.8572436756264474,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.025769865492436938,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.0156196394614971,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.411559549049121,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.411559549049121,0.0
1.0,2.048719079250001,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,2.0,-1.411559549049121,1.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,-1.411559549049121,1.0
0.0,-0.4267711258533107,dpm,m,1.0,2.0,-1.0156196394614971,1.0
0.0,-0.7362074014912245,dpm,m,1.0,2.0,-0.7186647072707789,0.0
0.0,-0.9218691668739729,dpm,m,1.0,2.0,-1.411559549049121,0.0
0.0,-1.0456436771291384,dpm,m,1.0,2.0,-1.411559549049121,0.0
1.0,-0.6035918547892616,dpm,m,1.0,2.0,-1.2267875912415631,0.0
0.0,-0.7362074014912245,dpm,m,1.0,2.0,-1.2485254686306875,1.0
0.0,-0.8393528267038627,dpm,m,1.0,2.0,-1.1036062860365243,0.0
0.0,-0.9218691668739729,dpm,m,1.0,2.0,-1.2795795791865794,0.0
1.0,2.048719079250001,dpm,f,1.0,1.0,1.360019818064247,1.0
0.0,0.19210142542251732,dpm,f,1.0,1.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,-0.4876997600113318,1.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,-0.8572436756264474,1.0
1.0,-0.4267711258533107,dpm,m,2.0,3.0,-0.4876997600113318,1.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,-0.7186647072707789,1.0
1.0,0.563424956188014,dpm,m,2.0,3.0,-0.4876997600113318,1.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,-0.6556742671091116,1.0
1.0,0.45733251882644343,dpm,m,2.0,3.0,-0.4876997600113318,1.0
1.0,0.6562558388793883,dpm,m,2.0,3.0,-0.34556748477474875,0.0
1.0,0.8109739766983451,dpm,m,2.0,3.0,-0.22373982028624886,1.0
1.0,0.9347484869535106,dpm,m,2.0,3.0,-0.37221728638160795,0.0
0.0,0.6984516946481947,dpm,m,2.0,3.0,-0.2703209861200868,1.0
0.0,0.5015377010604314,dpm,m,2.0,3.0,-0.17974649699873524,0.0
0.0,0.33491816802463137,dpm,m,2.0,3.0,-0.09870616462699948,0.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,-0.025769865492436938,0.0
0.0,0.06832691516735175,dpm,m,2.0,3.0,-0.15175074581577175,1.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,-0.08602159086446694,1.0
1.0,0.30131422858883994,dpm,m,2.0,3.0,-0.025769865492436938,0.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,0.029661721849830472,0.0
0.0,0.09438470680001806,dpm,m,2.0,3.0,-0.0770954093278699,1.0
1.0,2.048719079250001,dpm,m,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,2.0,1.360019818064247,0.0
1.0,2.048719079250001,dpm,f,1.0,2.0,-1.9658754224717945,0.0
1.0,2.048719079250001,dpm,f,1.0,2.0,-2.67136835228247,0.0
0.0,0.8109739766983451,dpm,f,1.0,2.0,-2.599379277811993,0.0
1.0,1.1204102523362591,dpm,f,1.0,2.0,-2.3354193380869104,0.0
0.0,0.563424956188014,dpm,f,1.0,2.0,-2.104454390827463,0.0
1.0,0.8109739766983451,dpm,f,1.0,2.0,-1.9006617903044214,0.0
1.0,0.9877947056342962,dpm,f,1.0,2.0,-1.7195128120617176,0.0
0.0,0.6562558388793883,dpm,f,1.0,2.0,-1.5574321473182458,0.0
0.0,0.3983922758477934,dpm,f,1.0,2.0,-1.6635213096957908,1.0
0.0,0.19210142542251732,dpm,f,1.0,2.0,-1.6425244963085683,0.0
0.0,0.023318002347291453,dpm,f,1.0,2.0,-1.5224227237336558,1.0
0.0,-0.1173348502153966,dpm,f,1.0,2.0,-1.411559549049121,1.0
0.0,-0.23634880238382502,dpm,f,1.0,2.0,-1.3089084613782556,0.0
0.0,-0.33836076138533516,dpm,f,1.0,2.0,-1.213589594255309,0.0
1.0,2.048719079250001,dpm,m,2.0,3.0,-0.4876997600113318,0.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,-0.025769865492436938,0.0
0.0,-0.4267711258533107,dpm,m,2.0,3.0,0.2513880712189001,1.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,0.43616002902645795,1.0
0.0,-0.17922210534297936,dpm,m,2.0,3.0,0.5681399988889988,1.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,0.6671249762859051,1.0
1.0,0.45733251882644343,dpm,m,2.0,3.0,0.744113292039054,1.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,-0.025769865492436938,1.0
1.0,0.3983922758477934,dpm,m,2.0,3.0,0.08082934093500053,1.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,0.17220008930137498,0.0
0.0,0.023318002347291453,dpm,m,2.0,3.0,0.2513880712189001,1.0
0.0,-0.1173348502153966,dpm,m,2.0,3.0,0.05574717471677948,1.0
0.0,-0.23634880238382502,dpm,m,2.0,3.0,0.12820676601386136,1.0
0.0,-0.33836076138533516,dpm,m,2.0,3.0,0.19303903191125008,1.0
0.0,-0.4267711258533107,dpm,m,2.0,3.0,0.2513880712189001,0.0
0.0,-0.5041301947627891,dpm,m,2.0,3.0,0.30418005916391644,1.0
1.0,-0.3539625904090955,dpm,m,2.0,3.0,0.3521727754775681,1.0
1.0,-0.22048027542803464,dpm,m,2.0,3.0,0.39599221211177127,0.0
0.0,-0.2964821676899785,dpm,m,2.0,3.0,0.43616002902645795,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,f,1.0,1.0,0.2513880712189001,0.0
0.0,-0.7362074014912245,dpm,f,1.0,1.0,0.43616002902645795,0.0
1.0,2.048719079250001,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,0.563424956188014,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,0.8109739766983451,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,0.9877947056342962,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,1.1204102523362591,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,0.8109739766983451,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,0.9347484869535106,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,1.0360185407986464,dpm,f,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,-0.4876997600113318,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,-0.025769865492436938,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,0.2513880712189001,1.0
0.0,-1.6645162284049666,dpm,m,1.0,0.0,-0.4876997600113318,1.0
0.0,-1.6645162284049666,dpm,m,1.0,0.0,-0.8572436756264474,0.0
1.0,-0.4267711258533107,dpm,m,1.0,0.0,-1.411559549049121,1.0
0.0,-0.7362074014912245,dpm,m,1.0,0.0,-1.411559549049121,1.0
0.0,-0.9218691668739729,dpm,m,1.0,0.0,-1.1595977884024513,0.0
0.0,-1.0456436771291384,dpm,m,1.0,0.0,-0.9496296545302261,0.0
0.0,-1.134054041597114,dpm,m,1.0,0.0,-0.7719643104844974,1.0
0.0,-1.2003618149480955,dpm,m,1.0,0.0,-0.6196797298738727,0.0
0.0,-1.2519345275544145,dpm,m,1.0,0.0,-0.4876997600113318,0.0
0.0,-1.2931926976394696,dpm,m,1.0,0.0,-0.7956530230239278,0.0
1.0,-0.9893825361040632,dpm,m,1.0,0.0,-0.8572436756264474,0.0
0.0,-1.0456436771291384,dpm,m,1.0,0.0,-0.7516596997364141,0.0
0.0,-1.0932492579965098,dpm,m,1.0,0.0,-0.6556742671091116,0.0
0.0,-1.134054041597114,dpm,m,1.0,0.0,-0.5680353938407046,1.0
1.0,-0.9218691668739729,dpm,m,1.0,0.0,-0.7719643104844974,0.0
1.0,-0.7362074014912245,dpm,m,1.0,0.0,-0.6930019353530624,1.0
1.0,-0.5723881967417407,dpm,m,1.0,0.0,-0.6196797298738727,0.0
0.0,-0.6330619762785865,dpm,m,1.0,0.0,-0.5514142282208344,0.0
0.0,-0.6873490421799751,dpm,m,1.0,0.0,-0.7186647072707789,1.0
1.0,-0.5505456361084763,dpm,m,1.0,0.0,-0.6556742671091116,1.0
0.0,-0.6035918547892616,dpm,m,1.0,0.0,-0.6988677117913978,0.0
0.0,-0.6518156899536117,dpm,m,1.0,0.0,-0.6416763915176301,0.0
0.0,-0.6958461481471488,dpm,m,1.0,0.0,-0.5875764939613627,0.0
0.0,-0.7362074014912245,dpm,m,1.0,0.0,-0.5363239594343729,0.0
0.0,-0.7733397545677743,dpm,m,1.0,0.0,-0.4876997600113318,0.0
1.0,-0.6647990301901676,dpm,m,1.0,0.0,-0.4415067705594419,0.0
0.0,-0.701825593087012,dpm,m,1.0,0.0,-0.39756709766618115,0.0
1.0,-0.6035918547892616,dpm,m,1.0,0.0,-0.688538844584764,0.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,1.5845646657931303,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,1.636137378399449,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,1.6773955484845045,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,1.7111522330995494,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,2.0,3.0,-0.4876997600113318,0.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,-0.025769865492436938,0.0
0.0,-0.4267711258533107,dpm,m,2.0,3.0,0.2513880712189001,0.0
0.0,-0.7362074014912245,dpm,m,2.0,3.0,0.43616002902645795,1.0
1.0,-0.17922210534297936,dpm,m,2.0,3.0,0.5681399988889988,1.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,0.6671249762859051,1.0
0.0,-0.07312966798140903,dpm,m,2.0,3.0,-0.15175074581577175,0.0
0.0,-0.2720529880343536,dpm,m,2.0,3.0,-0.025769865492436938,1.0
0.0,-0.4267711258533107,dpm,m,2.0,3.0,0.08082934093500053,0.0
0.0,-0.5505456361084763,dpm,m,2.0,3.0,0.17220008930137498,0.0
1.0,-0.31424884380316004,dpm,m,2.0,3.0,0.2513880712189001,0.0
0.0,-0.4267711258533107,dpm,m,2.0,3.0,0.3206775553967341,0.0
0.0,-0.5219822875880533,dpm,m,2.0,3.0,-0.30292780220377397,0.0
0.0,-0.6035918547892616,dpm,m,2.0,3.0,-0.22373982028624886,1.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,-2.3354193380869104,0.0
1.0,0.19210142542251732,dpm,f,1.0,2.0,-2.67136835228247,1.0
0.0,-0.4267711258533107,dpm,f,1.0,2.0,-2.7049632537020263,0.0
0.0,-0.7362074014912245,dpm,f,1.0,2.0,-2.450901811716634,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-1.9658754224717945,1.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,-1.807499458636745,0.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,-1.7195128120617176,0.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,-0.4267711258533107,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-0.17922210534297936,dpm,m,1.0,1.0,0.5681399988889988,0.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,0.6671249762859051,1.0
1.0,-0.07312966798140903,dpm,m,1.0,1.0,0.744113292039054,1.0
0.0,-0.2720529880343536,dpm,m,1.0,1.0,0.8057039446415736,1.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,0.8560962967709073,0.0
1.0,-0.17922210534297936,dpm,m,1.0,1.0,0.17220008930137498,0.0
0.0,-0.31424884380316004,dpm,m,1.0,1.0,-0.025769865492436938,1.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,0.05574717471677948,0.0
1.0,-0.23634880238382502,dpm,m,1.0,1.0,0.12820676601386136,1.0
0.0,-0.33836076138533516,dpm,m,1.0,1.0,-0.025769865492436938,0.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,0.8109739766983451,dpm,f,1.0,2.0,-0.4876997600113318,0.0
0.0,0.19210142542251732,dpm,f,1.0,2.0,-0.22373982028624886,0.0
1.0,0.563424956188014,dpm,f,1.0,2.0,-0.025769865492436938,0.0
0.0,0.19210142542251732,dpm,f,1.0,2.0,0.12820676601386136,0.0
1.0,0.45733251882644343,dpm,f,1.0,2.0,-0.15175074581577175,0.0
0.0,0.19210142542251732,dpm,f,1.0,2.0,-0.8572436756264474,0.0
0.0,-0.01418942500275876,dpm,f,1.0,2.0,-0.7186647072707789,0.0
0.0,-0.17922210534297936,dpm,f,1.0,2.0,-0.5963891469569537,1.0
1.0,0.023318002347291453,dpm,f,1.0,2.0,-0.682196557703498,0.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,-0.4876997600113318,1.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,1.360019818064247,0.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,m,1.0,1.0,-0.8572436756264474,1.0
1.0,0.8109739766983451,dpm,m,1.0,1.0,-0.4876997600113318,1.0
1.0,2.048719079250001,dpm,f,0.0,3.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,f,0.0,3.0,1.360019818064247,0.0
1.0,0.8109739766983451,dpm,f,0.0,3.0,0.2513880712189001,1.0
0.0,0.19210142542251732,dpm,f,0.0,3.0,0.43616002902645795,1.0
1.0,0.563424956188014,dpm,f,0.0,3.0,0.5681399988889988,0.0
0.0,0.19210142542251732,dpm,f,0.0,3.0,0.6671249762859051,1.0
1.0,0.45733251882644343,dpm,f,0.0,3.0,0.744113292039054,0.0
0.0,0.19210142542251732,dpm,f,0.0,3.0,0.8057039446415736,0.0
0.0,-0.01418942500275876,dpm,f,0.0,3.0,0.8560962967709073,1.0
1.0,0.19210142542251732,dpm,f,0.0,3.0,0.8980899235453522,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-0.4876997600113318,0.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,-0.025769865492436938,0.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,-1.0156196394614971,0.0
0.0,-0.7362074014912245,dpm,m,1.0,1.0,-0.7186647072707789,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.411559549049121,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.8572436756264474,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.4876997600113318,0.0
1.0,-0.7362074014912245,dpm,f,1.0,1.0,-1.411559549049121,0.0
1.0,-0.17922210534297936,dpm,f,1.0,1.0,-1.1595977884024513,0.0
0.0,-1.6645162284049666,dpm,f,1.0,3.0,-1.9658754224717945,0.0
0.0,-1.6645162284049666,dpm,f,1.0,3.0,-1.807499458636745,0.0
0.0,-1.6645162284049666,dpm,f,1.0,3.0,-1.411559549049121,0.0
1.0,2.048719079250001,dpm,f,2.0,3.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,f,2.0,3.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,2.0,3.0,-0.025769865492436938,0.0
1.0,2.048719079250001,dpm,f,2.0,3.0,-0.4876997600113318,1.0
1.0,2.048719079250001,dpm,f,2.0,3.0,-0.8572436756264474,0.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,1.360019818064247,0.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,0.563424956188014,dpm,m,2.0,3.0,0.5681399988889988,1.0
1.0,0.8109739766983451,dpm,m,2.0,3.0,0.6671249762859051,0.0
0.0,0.45733251882644343,dpm,m,2.0,3.0,0.744113292039054,0.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,0.8057039446415736,1.0
0.0,-0.01418942500275876,dpm,m,2.0,3.0,0.08082934093500053,0.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,-0.7956530230239278,1.0
1.0,0.36088484849774294,dpm,m,2.0,3.0,-0.682196557703498,0.0
0.0,0.19210142542251732,dpm,m,2.0,3.0,-0.5800857389151104,1.0
1.0,0.33491816802463137,dpm,m,2.0,3.0,-0.4876997600113318,1.0
1.0,2.048719079250001,dpm,m,1.0,2.0,-1.9658754224717945,1.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,-1.807499458636745,1.0
0.0,-0.4267711258533107,dpm,m,1.0,2.0,-1.411559549049121,0.0
1.0,0.19210142542251732,dpm,m,1.0,2.0,-1.1036062860365243,1.0
0.0,-0.17922210534297936,dpm,m,1.0,2.0,-1.1595977884024513,0.0
0.0,-0.4267711258533107,dpm,m,1.0,2.0,-0.9496296545302261,0.0
0.0,-0.6035918547892616,dpm,m,1.0,2.0,-1.2267875912415631,0.0
0.0,-0.7362074014912245,dpm,m,1.0,2.0,-1.06511212815995,0.0
1.0,-0.4267711258533107,dpm,m,1.0,2.0,-1.1036062860365243,1.0
0.0,-0.5505456361084763,dpm,m,1.0,2.0,-0.9739417542417469,0.0
0.0,-0.6518156899536117,dpm,m,1.0,2.0,-0.8572436756264474,0.0
0.0,-0.7362074014912245,dpm,m,1.0,2.0,-0.7516596997364141,0.0
0.0,-0.8076157727922816,dpm,m,1.0,2.0,-0.6556742671091116,1.0
0.0,-0.8688229481931877,dpm,m,1.0,2.0,-0.9851627233393723,0.0
0.0,-0.9218691668739729,dpm,m,1.0,2.0,-1.1248444421063588,1.0
1.0,-0.7362074014912245,dpm,m,1.0,2.0,-1.143342190941376,0.0
0.0,-0.7908138030743859,dpm,m,1.0,2.0,-1.1595977884024513,0.0
0.0,-0.8393528267038627,dpm,m,1.0,2.0,-1.085491388212254,0.0
0.0,-0.8827824794249733,dpm,m,1.0,2.0,-1.1036062860365243,0.0
1.0,-0.7362074014912245,dpm,m,1.0,2.0,-1.1198143525108715,1.0
1.0,-0.6035918547892616,dpm,m,1.0,2.0,-1.0562288609576636,1.0
0.0,-0.6518156899536117,dpm,m,1.0,2.0,-0.995822643982116,1.0
0.0,-0.6958461481471488,dpm,m,1.0,2.0,-0.9383630717370827,1.0
