last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,lie_detected
1.0,2.17348331417232,mlinpl,m,1.0,3.0,-0.351577769026647,0
1.0,0.9284521647730817,mlinpl,m,1.0,3.0,0.37388456695437167,0
0.0,0.3059365900734627,mlinpl,m,1.0,3.0,0.5552501509496263,0
0.0,-0.0675727547463087,mlinpl,m,1.0,3.0,0.6847969966605219,1
1.0,0.03914420091648298,mlinpl,m,1.0,3.0,0.37388456695437167,0
0.0,-0.16095009095125165,mlinpl,m,1.0,3.0,0.1018361909614896,1
1.0,-0.0675727547463087,mlinpl,m,1.0,3.0,0.2961564595278337,0
0.0,-0.2033943346807711,mlinpl,m,1.0,3.0,0.1018361909614896,0
1.0,-0.1250357308724274,mlinpl,m,1.0,3.0,0.2529741776242018,1
1.0,0.07249324956110552,mlinpl,m,1.0,3.0,0.42570330523872996,1
1.0,0.0984313985069229,mlinpl,m,1.0,3.0,0.32854317095555763,1
1.0,0.119181917663577,mlinpl,m,1.0,3.0,0.41573816326096874,1
1.0,0.1361596151553847,mlinpl,m,1.0,3.0,0.33636065302431895,0
1.0,0.15030769639855784,mlinpl,m,1.0,3.0,0.40898758321151724,0
1.0,0.3059365900734627,mlinpl,m,1.0,3.0,0.529340781807447,0
0.0,0.24153842717350218,mlinpl,m,1.0,3.0,0.5552501509496263,1
0.0,0.18143347513353889,mlinpl,m,1.0,3.0,0.45979458042580773,0
1.0,0.2493442651007701,mlinpl,m,1.0,3.0,0.533132396803863,0
1.0,0.3059365900734627,mlinpl,m,1.0,2.0,0.1018361909614896,1
0.0,-0.3165789846261565,mlinpl,m,1.0,2.0,0.37388456695437167,1
0.0,-0.627836771975966,mlinpl,m,1.0,2.0,0.5552501509496263,1
0.0,-0.8145914443858517,mlinpl,m,1.0,2.0,0.6847969966605219,1
0.0,-0.9390945593257757,mlinpl,m,1.0,2.0,0.7819571309436942,1
0.0,-1.0280253557114354,mlinpl,m,1.0,2.0,0.85752612427505,1
0.0,-1.0947234530006804,mlinpl,m,1.0,2.0,0.9179813189401352,0
1.0,-0.5429482845169271,mlinpl,m,1.0,2.0,1.043542107859927,1
0.0,-0.627836771975966,mlinpl,m,1.0,2.0,1.0734375337932107,1
0.0,-0.6996654921336143,mlinpl,m,1.0,2.0,1.0993469029353897,1
1.0,2.17348331417232,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.4264646245327772,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.4264646245327772,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,2.17348331417232,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.2397099521228914,mlinpl,m,1.0,1.0,1.4620780709258987,1
1.0,1.1063137575444015,mlinpl,m,1.0,1.0,-0.351577769026647,0
1.0,1.0529552797130055,mlinpl,m,1.0,1.0,-0.23822427902961268,1
