game_id,last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,manipulation_detected
307,0.0,-0.7315893677592359,event1,m,1.0,2.0,-0.9383487760701174,1
307,1.0,-0.49444057739747627,event1,m,1.0,2.0,-0.9096257197812763,0
307,0.0,-0.5429482845169271,event1,m,1.0,2.0,-0.850333125013597,0
307,1.0,-0.36638023060212593,event1,m,1.0,2.0,-0.6890021113433996,1
309,1.0,2.17348331417232,event1,f,0.0,1.0,0.1018361909614896,0
309,0.0,0.9284521647730817,event1,f,0.0,1.0,-0.351577769026647,0
311,1.0,0.3059365900734627,event1,m,1.0,2.0,1.4620780709258987,1
311,0.0,-0.3165789846261565,event1,m,1.0,2.0,1.4620780709258987,1
311,1.0,0.3059365900734627,event1,m,1.0,2.0,1.4620780709258987,0
314,1.0,2.17348331417232,event1,f,2.0,3.0,-2.424327300400985,1
314,0.0,0.3059365900734627,event1,f,2.0,3.0,-2.812967837533673,1
314,0.0,-0.3165789846261565,event1,f,2.0,3.0,-2.5279647769697013,1
320,1.0,1.2397099521228914,event1,m,1.0,1.0,1.4620780709258987,0
321,1.0,2.17348331417232,event1,f,1.0,1.0,-0.351577769026647,0
321,0.0,0.3059365900734627,event1,f,1.0,1.0,-0.714308937017156,0
321,0.0,-0.3165789846261565,event1,f,1.0,1.0,-0.351577769026647,1
321,0.0,-0.627836771975966,event1,f,1.0,1.0,-0.09248407760485447,0
321,0.0,-0.8145914443858517,event1,f,1.0,1.0,0.1018361909614896,1
321,0.0,-0.9390945593257757,event1,f,1.0,1.0,-0.17021218503139246,1
321,1.0,-0.627836771975966,event1,f,1.0,1.0,-0.48112461473754264,1
321,1.0,-0.4410820995660803,event1,f,1.0,1.0,-0.23822427902961268,1
324,1.0,2.17348331417232,event1,f,1.0,1.0,-0.351577769026647,0
324,1.0,1.2397099521228914,event1,f,1.0,1.0,-0.578284749020715,1
324,0.0,0.6794459348932341,event1,f,1.0,1.0,-0.714308937017156,1
324,1.0,0.7728232710981771,event1,f,1.0,1.0,-0.21206578133798953,1
324,1.0,0.9284521647730817,event1,f,1.0,1.0,-0.04930179570122259,0
324,1.0,0.9284521647730817,event1,f,1.0,1.0,-0.1938685655525125,1
324,0.0,0.7728232710981771,event1,f,1.0,1.0,-0.1248707890325784,1
324,0.0,0.6355036590320846,event1,f,1.0,1.0,-0.06139283463423964,1
333,0.0,-1.5616101340253947,event1,m,1.0,2.0,-1.2584056890029196,1
333,0.0,-1.5616101340253947,event1,m,1.0,2.0,-1.2584056890029196,1
333,0.0,-1.5616101340253947,event1,m,1.0,2.0,-2.1652336089791926,1
333,0.0,-1.5616101340253947,event1,m,1.0,2.0,-1.8862096336018777,1
333,0.0,-1.5616101340253947,event1,m,1.0,2.0,-1.647046226135608,1
334,1.0,2.17348331417232,event1,f,2.0,3.0,1.4620780709258987,0
334,1.0,0.9284521647730817,event1,f,2.0,3.0,1.4620780709258987,0
334,0.0,0.3059365900734627,event1,f,2.0,3.0,0.5552501509496263,0
334,1.0,0.3059365900734627,event1,f,2.0,3.0,0.7819571309436942,0
334,1.0,0.3059365900734627,event1,f,2.0,3.0,0.9179813189401352,0
334,1.0,0.9284521647730817,event1,f,2.0,3.0,0.16660961381693742,1
334,0.0,0.7728232710981771,event1,f,2.0,3.0,0.2254945436855267,1
334,0.0,0.6355036590320846,event1,f,2.0,3.0,0.279259044869891,1
334,0.0,0.5134417816400025,event1,f,2.0,3.0,0.32854317095555763,1
334,0.0,0.4042285229207709,event1,f,2.0,3.0,0.051456862073918676,1
